user_id,variant,retention_7d,activation,sessions,error_rate,latency_ms
user_1115,control,0,0,6,0.12027501853661968,723
user_1116,control,1,0,8,0.08571460168915236,1124
user_1117,control,0,0,5,0.08160127166584173,904
user_1118,control,1,0,6,0.039339497245247323,321
user_1119,treatment,0,1,3,0.004696330100143487,420
user_1120,treatment,1,0,4,0.05030240542644342,1679
user_1121,control,0,0,8,0.08875454761586934,942
user_1122,control,0,0,3,0.016551141260797965,1602
user_1123,control,1,0,7,0.1846309472027433,708
user_1124,treatment,1,1,2,0.04200181625765574,308
user_1125,treatment,1,1,5,0.006724730413547296,243
user_1126,treatment,1,0,2,0.021920470262031526,1515
user_1127,treatment,0,0,9,0.004330129374696879,849
user_1128,treatment,0,1,4,0.00380498680330008,105
user_1129,treatment,0,1,5,0.020367006571660913,477
user_1130,treatment,1,0,8,0.08452661021065264,1034
user_1131,treatment,0,0,6,0.000742456199373707,922
user_1132,treatment,1,1,5,0.023370444270112437,1132
user_1133,control,1,1,8,0.03755272159687469,189
user_1134,control,0,0,5,0.021326685391995916,1174
user_1135,control,0,1,1,0.024752925262983578,222
user_1136,control,0,0,3,0.05952535754057886,2072
user_1137,treatment,1,1,6,0.01693795564975322,821
user_1138,treatment,0,1,9,0.11762965039571664,1167
user_1139,control,1,1,5,0.0400661839426352,1361
user_1140,treatment,0,1,10,0.03289635076513996,440
user_1141,control,1,1,1,0.12362773564408903,1183
user_1142,treatment,1,1,5,0.07848614897550203,2145
user_1143,control,1,0,8,0.002634577258643261,612
user_1144,treatment,0,1,4,0.20702740070212172,603
user_1145,treatment,0,0,2,0.004439317132741014,2106
user_1146,control,0,0,3,0.05005380116454391,732
user_1147,treatment,0,1,10,0.03066026324069196,850
user_1148,control,1,0,5,0.02874474700009284,1868
user_1149,control,1,1,5,0.01635435406062664,1773
user_1150,control,1,1,7,0.00522224735624001,206
user_1151,control,1,0,2,0.004447119899197392,298
user_1152,treatment,0,0,8,0.012569163131784812,1183
user_1153,treatment,1,0,4,0.002316085164960183,488
user_1154,treatment,0,1,6,0.04737266486018213,1732
user_1155,control,0,0,4,0.004178411028666272,252
user_1156,treatment,1,0,3,0.06197666986544086,414
user_1157,control,0,0,7,0.020334931415658935,1261
user_1158,treatment,1,0,4,0.027954528519557882,1726
user_1159,treatment,0,0,6,0.11718372907306918,465
user_1160,treatment,1,1,6,0.11222444005391992,702
user_1161,control,0,1,5,0.012440328134993827,161
user_1162,treatment,0,1,6,0.014174489498743935,1463
user_1163,treatment,0,0,9,0.043505481223606146,272
user_1164,control,0,0,3,0.15919501335346214,261
user_1165,treatment,0,1,7,0.011124895089856741,1195
user_1166,control,1,0,6,0.06290988590505828,254
user_1167,treatment,0,0,3,0.09840342917810492,1574
user_1168,control,1,1,8,0.055868530993969545,1371
user_1169,control,0,0,3,0.05260697393101767,165
user_1170,treatment,1,0,5,0.01273282427202169,696
user_1171,control,0,1,4,0.006250679970603961,1889
user_1172,control,1,0,3,0.12956832793895107,128
user_1173,control,1,0,8,0.01928533543687016,2239
user_1174,control,1,0,5,0.04131186605465561,432
user_1175,control,1,0,4,0.07942406864916284,405
user_1176,control,0,0,6,0.038329701245757776,909
user_1177,treatment,1,1,8,0.020143192790566873,2746
user_1178,control,0,1,6,0.06607094840062772,1053
user_1179,control,1,1,5,0.0555420750241282,402
user_1180,treatment,1,0,5,0.04391137392269033,1408
user_1181,treatment,1,0,4,0.06376391562166984,253
user_1182,treatment,0,0,7,0.020926138731020505,1973
user_1183,treatment,1,0,7,0.13563423078212597,948
user_1184,treatment,0,0,11,0.028967931857382966,398
user_1185,treatment,0,1,10,0.027428301956147413,712
user_1186,treatment,0,1,5,0.005153452340156492,502
user_1187,control,0,0,7,0.05272495221291294,599
user_1188,control,0,0,8,0.06437629599378629,850
user_1189,treatment,0,1,3,0.0014734346508307567,691
user_1190,control,1,0,8,0.06635916622969212,581
user_1191,control,1,0,3,0.011124729640092673,1620
user_1192,control,0,0,10,0.05711266857330339,473
user_1193,treatment,1,0,7,0.034549123446318455,1456
user_1194,treatment,0,1,10,0.0024203094883923663,1767
user_1195,control,0,0,2,0.014055718852197073,143
user_1196,treatment,0,1,9,0.022073004259239217,1589
user_1197,control,1,0,4,0.02255795898413766,536
user_1198,control,0,0,3,0.07363861591597308,466
user_1199,control,0,0,5,0.21080877218765076,685
user_1200,control,1,0,6,0.016481240692575044,740
user_1201,treatment,0,0,5,0.0004989624609005911,657
user_1202,treatment,1,0,10,0.03899060169498734,402
user_1203,treatment,0,0,7,0.030545273942226434,988
user_1204,control,0,1,5,0.1295205599646793,1526
user_1205,treatment,0,0,5,0.011779066075872917,4136
user_1206,control,1,1,5,0.09517798316910339,911
user_1207,treatment,0,1,3,0.0006924914746910769,1541
user_1208,control,0,0,4,0.004520801986641132,2293
user_1209,control,0,0,4,0.021330110121742605,704
user_1210,control,1,1,4,0.00010367711496771649,1408
user_1211,treatment,1,0,5,0.006456674547070017,5496
user_1212,treatment,1,0,2,0.14022426763769202,1308
user_1213,treatment,1,0,6,0.0034300654235137375,243
user_1214,treatment,1,0,5,0.06018364715462917,823
user_1215,control,1,0,4,0.08150800523633324,560
user_1216,treatment,0,0,5,0.0336677119539151,808
user_1217,treatment,0,0,4,0.05077108738085691,1316
user_1218,control,1,0,6,0.0025621220825306793,1631
user_1219,control,0,0,6,0.012268591784167402,373
user_1220,control,0,0,6,0.030466405452902575,1346
user_1221,treatment,1,0,3,0.046463975152916726,511
user_1222,control,1,1,8,0.047061681065278166,536
user_1223,control,0,0,3,0.08415302106368647,807
user_1224,control,0,1,5,0.04511035116329966,400
user_1225,treatment,1,0,6,0.037063592383051035,1259
user_1226,control,1,0,6,0.02338650219733395,677
user_1227,treatment,1,1,5,0.01932550302436225,742
user_1228,treatment,1,0,14,0.04571507847589206,1443
user_1229,control,1,1,4,0.08157212967620091,1081
user_1230,control,0,0,1,0.16068565046380046,815
user_1231,treatment,1,1,2,0.012858667300374754,926
user_1232,control,1,0,8,0.0442610999903691,447
user_1233,control,1,1,2,0.07366230921119381,1730
user_1234,treatment,0,0,4,0.05246586388695571,2560
user_1235,treatment,1,1,3,0.08812760278145239,1597
user_1236,control,0,1,8,0.03561041528297717,832
user_1237,treatment,1,0,4,0.028302002600704507,63
user_1238,control,1,0,7,0.021337023380622232,298
user_1239,control,0,0,3,0.058770338006029654,1681
user_1240,control,0,0,5,0.07612188576563071,288
user_1241,treatment,1,0,4,0.0459181046792515,1349
user_1242,control,0,0,3,0.020880747076019987,1524
user_1243,control,1,0,4,0.1434677321296156,156
user_1244,control,1,0,5,4.890844815735782e-05,922
user_1245,treatment,0,0,5,0.009767916775856143,1003
user_1246,treatment,1,1,7,0.08713707178632701,461
user_1247,treatment,1,0,5,0.034439287394777994,683
user_1248,treatment,1,1,6,0.022061983847197965,321
user_1249,treatment,0,0,8,0.016622074242897293,350
user_1250,control,1,0,7,0.003980484187870681,95
user_1251,treatment,0,1,3,0.19925764004038857,639
user_1252,treatment,0,0,1,0.02442968280345976,1181
user_1253,treatment,0,1,5,0.0072752262119698,1715
user_1254,control,0,1,4,0.030423697060949138,421
user_1255,treatment,1,1,5,0.0371697274295654,1400
user_1256,treatment,1,1,4,0.015533578216452033,1907
user_1257,control,0,1,8,0.14831583581335336,1359
user_1258,treatment,1,0,4,0.0032037001130602997,519
user_1259,control,1,1,7,0.029559921676229926,790
user_1260,control,0,0,0,0.024407040077680034,206
user_1261,control,0,0,2,0.0693614865814231,3057
user_1262,control,0,0,7,0.02772766371183023,1335
user_1263,control,1,0,3,0.22455383673586965,604
user_1264,treatment,1,1,6,0.05231162827314219,622
user_1265,control,1,1,5,0.03056627043451519,2150
user_1266,control,1,0,3,0.03987856308570189,1417
user_1267,treatment,1,1,3,0.06522698878378606,818
user_1268,control,0,1,8,0.02494748515123591,1393
user_1269,treatment,1,0,7,0.04047218571864193,596
user_1270,treatment,0,1,3,0.004648992146314948,490
user_1271,treatment,1,1,3,0.06837894148012555,1968
user_1272,control,1,1,3,0.010341567879106934,354
user_1273,control,1,1,8,0.0008989264695286434,1037
user_1274,control,0,0,3,0.010962571398063238,460
user_1275,treatment,0,0,3,0.09917681772259519,459
user_1276,control,0,0,5,0.1280747726092324,1448
user_1277,control,0,1,3,0.03143230867678308,45
user_1278,control,0,0,8,0.047105834175374485,900
user_1279,treatment,1,0,10,0.013049295122881386,376
user_1280,treatment,0,0,8,0.030933212250293773,680
user_1281,control,1,0,6,0.01453357192916854,781
user_1282,control,0,1,6,0.09164048411187964,1303
user_1283,control,0,0,4,0.10811419735714899,1154
user_1284,control,0,1,4,0.009041943925247134,855
user_1285,treatment,0,0,7,0.0855402953445207,480
user_1286,treatment,0,0,5,0.026361855283077735,1985
user_1287,treatment,1,1,3,0.021615279176882985,797
user_1288,treatment,1,1,6,0.014022254994657594,197
user_1289,control,1,1,8,0.0030691427665102224,339
user_1290,control,1,0,3,0.0564585820834641,759
user_1291,control,0,0,5,0.02663678093482303,2015
user_1292,treatment,1,0,2,0.016380384859296805,1361
user_1293,control,1,0,7,0.06081157985021328,740
user_1294,treatment,1,0,3,0.015116989786945208,971
user_1295,treatment,1,0,3,0.031549565176345856,1785
user_1296,control,1,0,5,0.07751781239757959,455
user_1297,control,0,0,2,0.06418870305214906,462
user_1298,control,1,0,6,0.030599364159619592,544
user_1299,treatment,1,0,8,0.02896046479563657,486
user_1300,control,0,1,3,0.12360711446556863,1452
user_1301,treatment,1,0,8,0.013850124855752466,982
user_1302,control,0,0,9,0.008950982711772209,1823
user_1303,treatment,0,0,4,0.01077654567932833,529
user_1304,treatment,1,1,1,0.05462299350173528,811
user_1305,control,1,0,5,0.03109785361990121,1820
user_1306,treatment,0,0,5,0.09700672954684263,367
user_1307,treatment,0,0,8,0.16687099929570007,1058
user_1308,control,1,0,4,0.031481280420307976,1754
user_1309,treatment,0,0,4,0.09967354143067643,1290
user_1310,control,0,0,9,0.04589197383813658,211
user_1311,treatment,0,0,8,0.03865962224660699,1823
user_1312,control,0,0,8,0.0015202703040566388,369
user_1313,control,0,1,3,0.11157458345314515,2024
user_1314,treatment,0,0,5,0.002384438950899714,606
user_1315,treatment,1,0,3,0.029085945798808792,2475
user_1316,treatment,1,1,5,0.04576870222236455,2213
user_1317,treatment,1,0,4,0.02598931817948079,1516
user_1318,treatment,1,0,7,0.10851105679530472,1567
user_1319,control,1,1,7,0.013782703930709888,529
user_1320,treatment,1,1,3,0.03787133952603359,398
user_1321,control,1,0,4,0.004333275900766028,2139
user_1322,control,1,1,4,0.0006369158261898281,931
user_1323,treatment,0,0,5,0.0810240007950115,1575
user_1324,control,1,1,3,0.027698304875111355,576
user_1325,control,1,0,2,0.06951868690535731,840
user_1326,control,1,0,5,0.16161656546331446,380
user_1327,control,1,1,9,0.06870444297506233,273
user_1328,treatment,1,0,3,0.06911431647248965,239
user_1329,control,1,1,3,0.046820662801272436,463
user_1330,treatment,0,1,4,0.04970411384700319,698
user_1331,treatment,1,0,2,0.028129962154133045,917
user_1332,control,0,1,10,0.14280378521558135,1493
user_1333,treatment,0,1,7,0.06146384164423741,1883
user_1334,treatment,0,0,4,0.013115583671784413,1267
user_1335,treatment,1,0,3,0.013723651681860856,980
user_1336,control,1,0,6,0.01391377596116091,258
user_1337,treatment,0,1,5,0.012183040268123498,1129
user_1338,treatment,1,0,9,0.006766784876176157,407
user_1339,treatment,0,0,5,0.06071931200879156,2069
user_1340,control,1,1,0,0.020991504903651096,640
user_1341,treatment,1,0,0,0.013427264860898718,673
user_1342,control,0,0,5,0.10293491732921357,898
user_1343,control,1,0,5,0.07865066108511005,952
user_1344,control,0,0,5,0.13492087591209093,594
user_1345,control,1,0,7,0.06527177900592435,1190
user_1346,control,1,0,5,0.11957588613556802,687
user_1347,control,1,0,4,0.010314397857290715,671
user_1348,treatment,0,1,8,0.02911546817145091,1710
user_1349,control,0,1,6,0.0020451766195296625,1856
user_1350,treatment,0,0,3,0.03171434486069075,1331
user_1351,treatment,0,0,7,0.029167909690122007,1007
user_1352,control,0,1,7,0.03345739248845694,312
user_1353,treatment,1,0,5,0.005864188721166483,921
user_1354,treatment,1,1,2,0.021090001779494695,510
user_1355,treatment,1,1,3,0.029562155591111396,1085
user_1356,treatment,0,0,4,0.14266221699951664,935
user_1357,control,1,1,6,0.0005151175135017401,857
user_1358,treatment,0,0,9,0.04649597204367988,202
user_1359,control,1,1,6,0.027166239295371444,216
user_1360,treatment,0,0,2,0.009775107215156235,1358
user_1361,treatment,1,1,4,0.23771561790242246,2841
user_1362,control,0,0,2,0.07863522774922946,3263
user_1363,treatment,1,0,2,0.051501581164811544,882
user_1364,treatment,1,1,1,0.009852444235784798,467
user_1365,treatment,1,0,9,0.021823340329796576,368
user_1366,control,1,0,2,0.006800369219492169,2368
user_1367,treatment,0,1,8,0.1805810410959677,479
user_1368,control,0,0,6,0.1734366870194181,889
user_1369,treatment,1,0,3,0.00836426867234938,689
user_1370,control,0,0,5,0.0010101769535500414,1001
user_1371,control,0,1,2,0.020779056467388774,1564
user_1372,treatment,1,1,10,0.004706814381572083,369
user_1373,treatment,0,1,2,0.017003108467156594,593
user_1374,control,0,0,4,0.05840289562858188,905
user_1375,control,0,0,4,0.14944431580419348,2321
user_1376,treatment,0,1,6,0.04234307583418484,475
user_1377,control,1,0,5,0.01712580660575321,306
user_1378,treatment,0,0,8,0.08899121006812348,939
user_1379,treatment,0,0,5,0.005100037517482942,1014
user_1380,treatment,0,1,7,0.048253566308366115,215
user_1381,treatment,0,0,9,0.013058532073286638,481
user_1382,control,1,0,4,0.028305764209608328,274
user_1383,treatment,0,0,4,0.03738990316963963,1167
user_1384,control,1,0,2,0.04191788146804649,1067
user_1385,treatment,1,1,3,0.05345730918548562,967
user_1386,control,1,1,5,0.02170077062582113,326
user_1387,treatment,1,0,4,0.03946322211499136,647
user_1388,control,1,1,3,0.06741700621095248,1558
user_1389,control,0,1,2,0.052003157747769084,1517
user_1390,treatment,0,0,2,0.016972343037720772,580
user_1391,treatment,0,1,4,0.014685060372835401,1203
user_1392,treatment,0,0,8,0.10053039159704874,636
user_1393,treatment,0,0,6,0.06708861469811556,1917
user_1394,control,0,0,2,0.2228181034166599,959
user_1395,treatment,0,1,3,0.01090197282167058,504
user_1396,control,1,1,9,0.021589786603847843,601
user_1397,control,0,0,5,0.011071169467713873,241
user_1398,treatment,0,0,2,0.1398739644558998,33
user_1399,control,0,1,4,0.06111308266441726,256
user_1400,control,0,0,11,0.07904026949563699,516
user_1401,control,1,1,4,0.0019589383058220256,370
user_1402,control,1,0,9,0.015990727962411192,642
user_1403,treatment,0,0,4,0.1098030545995543,959
user_1404,treatment,1,1,2,0.1541232638181902,552
user_1405,treatment,0,0,8,0.02418120036389111,759
user_1406,treatment,1,1,3,0.022711837053846974,864
user_1407,control,1,1,6,0.08557095763056742,1929
user_1408,control,1,0,5,0.08210413490529048,796
user_1409,treatment,0,0,6,0.0798105183840566,1146
user_1410,treatment,1,0,3,0.01580784536754501,1112
user_1411,treatment,1,0,3,0.009048216701351605,1192
user_1412,control,1,0,8,0.19250854273267654,2604
user_1413,treatment,0,0,1,0.01313983512148448,1947
user_1414,treatment,1,1,5,0.1237743509286886,2344
user_1415,treatment,1,1,2,0.01863634385919066,525
user_1416,control,0,0,6,0.08380906295311971,720
user_1417,control,1,1,4,0.328331586413776,2422
user_1418,control,0,1,6,0.052559232535999444,1545
user_1419,control,0,1,6,0.2315506025358217,849
user_1420,control,1,1,3,0.0538116335578724,281
user_1421,control,1,0,6,0.16076287406693843,1559
user_1422,control,0,0,4,0.07640947761698574,1785
user_1423,control,1,0,4,0.061341467197097085,947
user_1424,treatment,0,0,3,0.14019822872472212,716
user_1425,treatment,1,1,4,0.09147985071429086,1795
user_1426,control,1,0,10,0.18135920551830892,432
user_1427,control,1,1,10,0.015264707726268993,244
user_1428,treatment,1,1,7,0.008355465647347368,562
user_1429,control,0,1,0,0.028434645359394654,1890
user_1430,control,1,0,5,0.043294453156922014,2082
user_1431,control,1,0,4,0.03586486091055492,499
user_1432,treatment,0,1,7,0.0588472563814439,682
user_1433,treatment,1,1,5,0.07422491887291906,169
user_1434,treatment,1,1,7,0.012213371801483254,132
user_1435,treatment,1,1,7,0.024386922584059164,579
user_1436,treatment,0,0,4,0.06601728658441879,459
user_1437,control,0,0,9,0.1319405647163716,1114
user_1438,treatment,0,1,4,0.08055211795729153,394
user_1439,control,0,0,5,0.08373844138783539,962
user_1440,control,1,0,8,0.07098545985786592,670
user_1441,treatment,1,1,4,0.026513551199870887,1821
user_1442,treatment,0,0,9,0.014640199872021559,457
user_1443,control,1,0,3,0.004868143763134727,960
user_1444,control,1,0,6,0.053811955734600694,389
user_1445,control,0,1,5,0.00851243331105098,1032
user_1446,treatment,1,1,7,0.0009788584349813116,1507
user_1447,treatment,0,0,5,0.03572707837222056,1295
user_1448,treatment,1,1,10,0.07168833470799102,756
user_1449,treatment,0,1,4,0.0050790690474430905,457
user_1450,treatment,0,0,6,0.17102191333477224,2687
user_1451,control,1,1,5,0.15076872829659563,286
user_1452,treatment,0,0,3,0.025568811505425344,1505
user_1453,control,1,0,1,0.023426657113925848,423
user_1454,control,1,1,3,0.15519472721633362,1446
user_1455,control,1,0,6,0.06292513016534809,1218
user_1456,treatment,1,0,4,0.013671531174603338,2072
user_1457,treatment,1,1,3,0.003146614396934661,947
user_1458,treatment,0,0,3,0.08249942795099577,865
user_1459,control,1,0,4,0.0010440736412089453,529
user_1460,control,0,0,2,0.002600201204548036,1206
user_1461,control,1,0,5,0.06525612768605883,156
user_1462,control,1,0,9,0.07045764266743547,990
user_1463,control,1,1,6,0.0421325582500236,570
user_1464,control,1,1,12,0.028907816836484104,573
user_1465,treatment,0,1,7,0.07128654304860561,474
user_1466,treatment,1,0,4,0.043237103855388585,1334
user_1467,treatment,0,0,5,0.09013494024028686,188
user_1468,treatment,0,1,7,0.0588683641992332,709
user_1469,control,1,0,5,0.006327063370514333,622
user_1470,control,1,0,7,0.04870253068980655,1378
user_1471,treatment,1,1,5,0.08771804261637993,1415
user_1472,control,1,0,10,0.03116316075682167,633
user_1473,treatment,1,0,3,0.04249331629292585,1733
user_1474,treatment,0,1,6,0.0037913747991232894,114
user_1475,treatment,0,0,4,0.0226485389309786,834
user_1476,control,0,0,7,0.06378936557914942,791
user_1477,treatment,0,0,6,0.08124638977320624,168
user_1478,treatment,1,0,9,0.10117402798927065,577
user_1479,treatment,0,0,4,0.04215055372485945,380
user_1480,control,1,0,5,0.017955032401567993,298
user_1481,control,0,1,2,4.634784677195206e-05,1484
user_1482,treatment,0,0,10,0.04637556467408823,1368
user_1483,control,1,1,1,0.0009815608139295494,2280
user_1484,control,1,0,7,0.016855584700718153,450
user_1485,control,1,1,8,0.0728254740273575,2104
user_1486,control,1,0,4,0.009247511802549482,109
user_1487,control,0,0,5,0.10318340708642709,1091
user_1488,control,1,0,4,0.012477796707975452,1031
user_1489,control,1,1,6,0.001305171272444247,182
user_1490,control,1,0,4,0.017573053894367575,352
user_1491,control,1,0,6,0.045500264252557536,1799
user_1492,control,1,1,5,0.04149257624445721,418
user_1493,treatment,1,0,7,0.13644147663627118,332
user_1494,treatment,0,0,7,0.022961014688331647,658
user_1495,control,0,1,5,0.07884107065494181,354
user_1496,treatment,1,1,6,0.04554509856373456,1897
user_1497,treatment,1,0,4,0.060917096174214154,1761
user_1498,control,1,1,5,0.05025200541027138,1561
user_1499,control,0,0,3,0.07430838250875295,414
user_1500,control,0,0,6,0.039224633877701066,1009
user_1501,treatment,1,1,5,0.08813364898232852,625
user_1502,treatment,1,0,5,0.008250861330042138,365
user_1503,control,0,1,6,0.13160433447878614,1153
user_1504,control,0,1,5,0.14446469094041078,1072
user_1505,control,1,0,2,0.03532865964347763,392
user_1506,treatment,0,0,10,0.015853814314813367,624
user_1507,treatment,1,0,3,0.08056740597796935,66
user_1508,treatment,0,0,6,0.007339374395302327,1169
user_1509,treatment,0,0,2,0.02067850417052488,473
user_1510,control,1,0,4,0.07203542812901785,697
user_1511,control,1,1,8,0.023395667490461215,1164
user_1512,control,0,0,10,0.013242617215093224,1393
user_1513,control,1,0,5,0.003259353191785114,1084
user_1514,treatment,1,1,3,0.00890661408522981,381
user_1515,treatment,0,0,8,0.020036470390426504,1424
user_1516,control,1,0,0,0.076788555012461,376
user_1517,control,0,1,2,0.005610139245783992,1085
user_1518,treatment,0,0,10,0.03129981523451679,1251
user_1519,control,1,0,3,0.00752921759712962,343
user_1520,treatment,1,0,4,0.039770164536538366,997
user_1521,control,1,0,6,0.00576619751887658,803
user_1522,control,0,0,4,0.016337648803837732,673
user_1523,control,1,1,5,0.048068361090341676,1992
user_1524,control,1,0,3,0.06273750125594908,2168
user_1525,control,1,1,7,0.040069325560433085,1002
user_1526,control,0,0,5,0.007273706011908777,1107
user_1527,control,1,0,5,0.08193649425617436,944
user_1528,treatment,0,1,4,0.014637056754997692,1469
user_1529,treatment,0,0,5,0.03332867387607658,1942
user_1530,treatment,0,0,9,0.04274570555975311,714
user_1531,treatment,0,1,2,0.01025239598988757,1538
user_1532,treatment,1,1,2,0.044167794940528825,1697
user_1533,control,1,0,2,0.1909373201288453,1868
user_1534,control,0,1,3,0.010936224278629721,680
user_1535,treatment,1,0,6,0.018788621143206095,2222
user_1536,control,0,0,9,0.03818539638959056,2035
user_1537,treatment,0,1,4,0.021231973605097588,555
user_1538,treatment,1,0,7,0.0028196603192926412,446
user_1539,control,1,0,4,0.011044468548579184,1074
user_1540,control,1,1,8,0.011413403539581595,3127
user_1541,control,0,1,8,0.014371365943463422,868
user_1542,treatment,0,0,6,0.04263287054981623,370
user_1543,control,0,0,4,0.0003009095703523279,793
user_1544,treatment,1,0,7,0.054566272188477524,988
user_1545,treatment,1,0,6,0.033204145990759694,421
user_1546,treatment,1,0,6,0.027339759672302903,582
user_1547,control,1,0,5,0.0395904177816486,1303
user_1548,control,1,0,5,0.009608903838605907,809
user_1549,treatment,1,0,3,0.1845798630876629,446
user_1550,control,0,0,8,0.09341208626830025,630
user_1551,control,0,1,4,0.029029405334036355,986
user_1552,control,1,1,2,0.056551492303715555,437
user_1553,treatment,0,0,4,0.018665965437295703,1369
user_1554,treatment,0,0,5,0.009049520153351464,1319
user_1555,control,1,0,2,0.0024608703273103784,732
user_1556,treatment,0,0,6,0.02587152487273761,1920
user_1557,control,1,0,6,0.1762988626920431,2887
user_1558,control,0,0,5,0.09677841236601427,1625
user_1559,control,1,0,4,0.01819031277625721,5465
user_1560,control,1,0,7,0.07120233975464203,1793
user_1561,treatment,1,0,3,0.013857608899543038,1186
user_1562,treatment,1,1,6,0.04060704637534364,284
user_1563,treatment,0,1,3,0.07042978738380497,1137
user_1564,control,0,0,4,0.02588227479664719,2433
user_1565,control,1,0,7,0.03498791072035108,572
user_1566,control,0,0,7,0.003856941810129355,594
user_1567,treatment,0,1,5,0.048635663264468644,996
user_1568,control,0,0,5,0.0838167717139227,551
user_1569,treatment,1,0,6,0.0013660460013682778,978
user_1570,treatment,0,1,5,0.030762204167027678,402
user_1571,treatment,1,1,2,0.07325260481819404,994
user_1572,treatment,0,0,7,0.017268314166128847,196
user_1573,treatment,1,0,5,0.008994234778669851,1634
user_1574,treatment,0,1,4,0.022429701636613533,937
user_1575,control,1,0,5,0.03947509463737928,305
user_1576,control,0,0,7,0.022096127255020238,1254
user_1577,treatment,1,0,3,0.0032760992086105466,908
user_1578,treatment,0,1,3,0.10580289591874403,801
user_1579,control,0,0,2,0.06203987160951294,676
user_1580,treatment,1,1,3,0.05723749455909771,207
user_1581,treatment,0,1,6,0.0315999626866954,442
user_1582,control,0,0,5,0.01039656366159966,886
user_1583,treatment,0,1,4,0.038870846118800866,1025
user_1584,treatment,0,1,5,0.03198624770108361,1145
user_1585,treatment,0,0,7,0.031586632201896656,3409
user_1586,control,0,0,8,0.019656729869922313,1189
user_1587,control,1,0,5,0.14714937277230788,1107
user_1588,control,0,0,2,0.03090348080059198,932
user_1589,treatment,0,0,9,0.06186945670500512,1584
user_1590,treatment,1,0,7,0.03881949419541803,537
user_1591,control,1,1,9,0.12850592923075435,360
user_1592,treatment,0,1,6,0.030683560573125195,282
user_1593,treatment,1,0,4,0.03437039686347973,357
user_1594,treatment,1,1,6,0.04035653147315441,1011
user_1595,treatment,1,0,7,0.023311199784806867,1011
user_1596,treatment,0,0,5,0.05738541614205464,295
user_1597,control,1,0,6,0.04767999846838344,471
user_1598,treatment,1,1,3,0.009716553466006413,1445
user_1599,control,1,1,3,0.002815782210115232,1022
user_1600,treatment,0,1,3,0.04667621483447722,577
user_1601,control,1,1,8,0.0003022942541621184,307
user_1602,treatment,0,0,9,0.05344720123351985,907
user_1603,control,1,1,7,0.11172039157168345,1366
user_1604,treatment,1,0,4,0.020916668358393172,518
user_1605,control,0,0,5,0.03733266256159648,1640
user_1606,treatment,0,0,5,0.09368681221859511,1034
user_1607,control,1,1,5,0.09870604359189579,1294
user_1608,treatment,1,0,3,0.10726840996599568,1594
user_1609,control,1,1,5,0.030731848830738765,1698
user_1610,control,0,0,10,0.008108002348841185,1216
user_1611,treatment,0,0,5,0.06871413161256999,460
user_1612,treatment,1,1,2,0.08425222157894033,1546
user_1613,control,0,0,8,0.16970275325720574,683
user_1614,treatment,0,1,3,0.032341016805043366,479
user_1615,control,1,0,4,0.11854961025647306,1256
user_1616,control,1,0,6,0.017331674664618855,3093
user_1617,control,0,0,4,0.023942527640227706,762
user_1618,treatment,0,0,2,0.11393593162858151,715
user_1619,control,0,0,5,0.007656710632125452,177
user_1620,control,1,0,3,0.007548433867022513,387
user_1621,treatment,0,1,8,0.02698896461589055,181
user_1622,treatment,1,1,7,0.023332753215801815,1166
user_1623,treatment,0,0,4,0.06569774179849108,1109
user_1624,treatment,1,1,6,0.019274141158904,1802
user_1625,control,0,0,4,0.0610146951926052,505
user_1626,control,0,1,5,0.013689825963310507,1462
user_1627,control,0,1,6,0.0472165433535829,741
user_1628,control,0,0,7,0.03384635679414339,875
user_1629,treatment,1,1,6,0.027379235249972968,308
user_1630,control,0,1,14,0.023911211484732645,917
user_1631,control,0,1,6,0.04387022726963512,252
user_1632,treatment,1,1,4,0.042226808769799964,1789
user_1633,control,1,0,3,0.018614510758290917,1161
user_1634,control,1,0,4,0.05125788474941725,3935
user_1635,control,0,0,6,0.015454541229378617,911
user_1636,control,1,0,3,0.07019637937074154,888
user_1637,control,1,0,5,0.0016198271187205307,602
user_1638,control,1,1,5,0.006553624562211077,795
user_1639,treatment,0,1,5,0.024300584718808867,4317
user_1640,treatment,0,1,6,0.0033853301458768767,876
user_1641,control,0,1,2,0.1422444589456113,777
user_1642,control,1,1,6,0.0846437892921175,450
user_1643,treatment,1,0,4,0.049763948097446234,3974
user_1644,control,1,0,8,0.011365639723449932,1865
user_1645,control,1,1,1,0.05504148444159822,476
user_1646,control,0,0,4,0.0028183704166870227,881
user_1647,treatment,0,0,5,0.08298344145281979,1001
user_1648,control,1,1,9,0.005804320084962187,751
user_1649,treatment,0,0,6,0.03639989115649032,727
user_1650,control,0,0,6,0.15675822036116452,552
user_1651,treatment,1,0,13,0.008399758288559885,795
user_1652,treatment,0,1,3,0.060650777660749604,897
user_1653,control,0,0,3,0.07836243591723428,859
user_1654,treatment,1,1,7,0.045135690531906664,2661
user_1655,control,0,0,7,0.009111578664434761,859
user_1656,treatment,0,1,9,0.06189783157784013,363
user_1657,control,0,0,2,0.04033628704556446,2571
user_1658,control,0,1,9,0.011391819833355663,620
user_1659,treatment,0,1,5,0.029322426571127814,1709
user_1660,control,0,0,2,0.03767117141971738,759
user_1661,control,1,0,9,0.04416127883972733,3352
user_1662,treatment,1,0,4,0.012615102373063344,174
user_1663,control,1,1,6,0.04219338703952653,331
